label,text
url,https://app.service.io:80/items/abc-123
url,https://app.xn--p1ai:8443
url,http://xn--p1ai/download/file.zip#section-10
email,info5425@startup.io
email,john3345@startup.io
url,https://www.example.com:8443/home
address,"737-Oak Court, London 00184, United Kingdom"
email,admin+filter@yahoo.com
phone,801-1050116
url,https://example.com:80/search?q=search&utm=1
phone,+82 907.593.8841
email,first_last3208+promo@secure.yahoo.com
address,"PO Box 9811, Moscow, Maharashtra, India - 01000-000"
address,"PO Box 4534, Berlin, CA, Sweden - SW1A 1AA"
url,http://blog.portal.net:80/
address,"2034 King Lane, Berlin"
email,admin2823@mail.co.uk
phone,270 366-6056
url,http://xn--p1ai:3000/a/b/c#section-7
email,firstname.lastname+spam@hotmail.com
phone,+34 7382004228
phone,+34 (618) 287-1548 ext. 9811
address,"Sunset Lane 8074
04524 Mumbai
France"
address,"3444 High Street, Paris, NY 400001, Germany"
phone,+86 623.518.4831
address,"PO Box 9682, New York, Maharashtra, France - 2000"
url,https://app.mysite.co/
phone,+831 721 7462986
email,admin@dept.govdomain.gov
email,sales6202@company.co
phone,+503 925 9894501
url,http://www.service.io/users/123
url,https://service.io:8443/a/b/c?q=x&utm=1
email,john@service.org
email,firstnamelastname.b@gmail.com
address,"Unit 17, 3578 Birch Crescent, Cape Town, Australia 8001"
email,first_last+filter@dept.service.org
url,http://mysite.co:8080/
url,https://app.sub.example.org:8080/about?q=search&utm=1
email,jane@secure.mail.co.uk
email,first_last+filter@company.co
address,"6410 Birch Road, Cape Town"
url,https://www.example.com:8080/download/file.zip
address,"75001 Sydney, Hill Blvd 6914, USA"
phone,+55 4447056094
phone,+582 617 3185245
phone,+44 955-969-7298
address,"670 Queen Ave, Moscow, FL, 28001, United Kingdom"
email,first_last4381+promo@service.org
url,http://www.service.io:443/home?q=test&utm=1
phone,+61 586.552.9038
url,https://blog.xn--p1ai:8443
url,http://api.service.io/download/file.zip
phone,-8441344
address,"9250-Maple Terrace, Tokyo 01000-000, Sweden"
phone,+586 716 5444888
address,"PO Box 3486, Seoul, IL, Australia - 04524"
email,admin4905@hotmail.com
address,"Unit 28, 4316 Birch Avenue, Madrid, South Africa 8001"
url,http://dev.xn--p1ai:80/download/file.zip
url,http://api.xn--p1ai:8080/users/123
address,"4391-Birch Blvd, Tokyo 111 22, Brazil"
phone,782-3544966
email,jane+work@startup.io
phone,(+49)-766-5261974
address,"75001 Madrid, Willow Lane 1168, Russia"
phone,(+27) 926 240 0084
phone,124-1868668
phone,301 808-2190
url,https://api.service.io:3000/a/b/c?q=x&utm=1#section-4
email,team.b@gmail.com
address,"Unit 459, APO AE 99764"
phone,(+91) 304 591 9221
url,app.service.io:3000q=x&utm=1
url,https://mysite.co:443/users/123?q=search&utm=1
email,jane772+filter@example.com
phone,+46 489.157.8034
email,admin+work@secure.institute.edu
phone,+82 541.370.5036
phone,-5507468
address,"2828 Oak Crescent, Moscow"
address,"PO Box 6155, Paris, CA, Italy - 80331"
url,https://dev.service.io:80/items/abc-123
phone,+82 (741) 758-8446 ext. 581
address,"3941, Elm Ave, Opposite Mall, New York - 111 22, TX, Spain"
address,"Sunset St 2701
101000 Seoul
Australia"
email,user+promo@dept.service.org
address,"PO Box 1673, Madrid, Tokyo, Italy - 400001"
phone,(+49) 272 405 1041
url,https://sub.example.org/a/b/c
url,http://api.portal.netq=x&utm=1
url,https://mail.com/search?q=test
phone,+61 5744003377
email,user.b@mail.co.uk
phone,+7 6761334796
phone,590-1446338
url,https://www.service.io:443q=test&utm=1#section-3
email,jane498@startup.io
email,team3659+work@yahoo.com
address,"Unit 16, 611 Hill Blvd, Madrid, Australia 100-0001"
url,http://dev.service.io:8080/items/abc-123
phone,(+27) 925 658 2250
email,jane5542+promo@mail.co.uk
phone,+55 254.605.2793
url,https://dev.service.io/search?q=search&utm=1
email,team+spam@example.com
address,"9916 High Court, Stockholm, Bavaria 100000, France"
address,"4067 Pine Road, Tokyo, CA, 101000, Spain"
phone,(+39) 985 869 8924
email,john6842@mail.co.uk
url,http://mail.com:3000/home
email,team7846.a+promo@yahoo.com
url,https://app.service.io:3000/products?q=search&utm=1
phone,304-1494749
address,"Unit 826, APO AE 46612"
address,"Oak Rd 6173
01000-000 Berlin
South Africa"
phone,+470 31 1740152
email,admin+promo@govdomain.gov
address,"4292, Sunset St, Behind Temple, Berlin - 01000-000, Maharashtra, Russia"
address,"Unit 50, 3499 Willow Ave, Moscow, Italy 100-0001"
url,xn--p1ai:443
url,http://sub.example.org:3000/about
address,"King Way 5764
SW1A 1AA Mumbai
Australia"
url,http://mail.com:3000/products
address,"6924, Willow Street, Beside School, Tokyo - 2000, Île-de-France, Japan"
address,"2305 Pine Ave, New York"
url,http://service.io:8080/search?q=test
phone,-1149722
address,"265-King Way, Cape Town 80331, France"
email,firstname.lastname3297+work@dept.company.co
url,https://mail.com:80/search
url,https://mail.com:443q=test&utm=1
url,http://www.mysite.co:443/about
url,https://mysite.co:80/search
email,first_last+filter@mail.co.uk
email,team966.team@hotmail.com
email,sales.b+work@gmail.com
address,"Pine Terrace 2666
00184 Moscow
United Kingdom"
email,team.b+promo@service.org
url,http://mail.com:8080/home?q=x&utm=1
email,support3174.team@startup.io
email,first_last+work@hotmail.com
address,"PO Box 2809, Paris, Île-de-France, South Africa - 100-0001"
phone,638-9611858
address,"Apt 424, 9276-Pine Avenue, Stockholm 400001, Germany"
url,http://mail.com:8080/about
address,"PO Box 7370, Moscow, FL, USA - 400001"
email,support@institute.edu
url,http://www.xn--p1ai:80/items/abc-123
email,john+filter@secure.mail.co.uk
email,first_last883+promo@dept.company.co
phone,755 165-4388
url,http://dev.mysite.co:8080/search?q=test#section-5
url,https://blog.mail.com:443/products
phone,(+39) 254 326 0710
email,sales6566.a+filter@yahoo.com
email,admin1579@govdomain.gov
phone,-1985852
address,"Apt 940, 1688 Oak Blvd, Beijing, Moscow Oblast, 8001, France"
address,"Unit 39, 8605 Pine St, Stockholm, Japan 04524"
phone,+46 234-938-8561
email,team.b@yahoo.com
address,"PO Box 283, London, FL, Japan - SW1A 1AA"
phone,+46 1439427140
address,"9127 Church Avenue, London, CA, SW1A 1AA, Sweden"
url,http://app.mysite.co:80/search?q=test#section-5
phone,52 205-6646
phone,+850 578 1946939
url,https://app.service.io:3000q=search&utm=1
address,"4183, Sunset Way, Behind Temple, Seoul - 8001, Seoul, Russia"
address,"PO Box 1149, London, Maharashtra, Germany - 28001"
url,https://dev.service.io:8443/users/123#section-4
url,http://xn--p1ai/items/abc-123#section-2
email,admin7307@dept.startup.io
phone,-2600151
phone,+33 910-154-0927
phone,+34 (537) 552-5044 ext. 5993
address,"2337 Lake Avenue, Tokyo"
url,http://app.service.io:80/search?q=test
email,sales464+spam@company.co
email,sales+promo@company.co
phone,+1 (956) 853-8883 ext. 999
phone,964 145-7144
url,http://portal.net:80#section-2
address,"6639, Elm Crescent, Near Market, Stockholm - SW1A 1AA, NY, Sweden"
email,john1538@govdomain.gov
email,contact+work@startup.io
email,info.team@secure.mail.co.uk
phone,+82 4917727278
phone,(+7) 277 937 5544
url,https://portal.net:3000/search?q=test
phone,-8440318
url,http://dev.sub.example.org/users/123
email,user@secure.govdomain.gov
address,"4378 Pine Court, Sydney, CA, 2000, South Africa"
address,"Unit 48, 1665 Willow Lane, Seoul, South Korea 00184"
url,https://mysite.co:443/items/abc-123?q=x&utm=1
address,"Unit 443, APO AE 90525"
address,"803 Church Court, Moscow, Seoul 2000, Japan"
address,"7077, Sunset Ave, Near Market, New York - 100-0001, Bavaria, Australia"
address,"Elm St 2219
10001 Beijing
Australia"
url,http://mysite.co:8080/q=search&utm=1
url,xn--p1ai:80/home#section-10
phone,277-9494055
address,"PO Box 8676, Rome, Île-de-France, Spain - 01000-000"
url,https://mail.com:8443/a/b/c?q=test&utm=1#section-1
email,sales9472@example.com
phone,+679 493 2187899
url,https://mysite.co:3000/products#section-10
email,first_last3158@startup.io
url,https://blog.example.com:3000/download/file.zip
address,"4357-King Avenue, Madrid 101000, Australia"
address,"3397 Lake Crescent, New York, Seoul 100000, Australia"
url,https://service.io:443
email,info1677@institute.edu
phone,691 680-5971
address,"Apt 542, 8142 Church Blvd, Rome, Lazio, 8001, India"
email,info5179@example.com
url,https://app.mail.com:443/search?q=test
url,http://www.service.io/products
email,jane@dept.company.co
email,john.team@company.co
url,http://xn--p1ai/items/abc-123?q=search&utm=1
email,jane1763.team@startup.io
phone,113-3616132
email,team.a@institute.edu
phone,-1659573
address,"9294 Willow Blvd, Madrid, Moscow Oblast 04524, Italy"
email,contact+spam@example.com
address,"Unit 41, 7024 Cedar Terrace, Moscow, United Kingdom 10001"
email,jane@secure.institute.edu
address,"6237 Lake St, Seoul"
email,contact.team@company.co
email,contact6616@hotmail.com
address,"8322, Birch St, Behind Temple, Berlin - 8001, NY, USA"
phone,+39 (409) 720-9801 ext. 746
phone,+91 372-307-7406
phone,(+34)-119-5625051
address,"1820 King Terrace, Stockholm"
phone,+33 114-805-2161
phone,+7 4554178984
url,https://api.sub.example.org:8443/download/file.zip
email,first_last+work@company.co
url,https://dev.xn--p1ai:443/products
url,http://xn--p1ai:8080/products
address,"1475 Maple Rd, Madrid, CA, 01000-000, USA"
url,https://sub.example.org
phone,+49 85.528.4046
url,http://app.xn--p1ai:80/search?q=search&utm=1
phone,+91 (176) 126-5886 ext. 1303
url,https://service.io:80
email,admin2057+spam@example.com
url,https://portal.net:80/#section-2
phone,+1 697.367.1715
address,"Unit 242, APO AE 51084"
address,"Unit 883, APO AE 50414"
phone,489-1828495
address,"2767 Oak Terrace, Seoul"
url,http://portal.net:80/users/123
url,http://service.io:3000
url,https://xn--p1ai#section-9
url,http://service.io:80/a/b/c?q=test&utm=1
url,https://dev.service.io:8080/home
email,sales+work@secure.service.org
url,example.com:8443/search
email,first_last8322+work@hotmail.com
phone,183 502-4902
address,"9119 High Rd, Seoul, Maharashtra, 2000, United Kingdom"
phone,578 259-2579
url,www.example.com/about
address,"28001 Paris, Cedar Crescent 7983, South Africa"
url,http://example.com:8443/q=search&utm=1
address,"Unit 49, 9335 Elm Court, São Paulo, France 100000"
url,https://mail.com:8443/search
email,admin8894@gmail.com
url,http://dev.xn--p1ai:80/users/123
address,"Unit 168, APO AE 59469"
address,"Apt 766, 6623-Church Way, London 01000-000, Brazil"
phone,+61 162-582-0826
address,"High Street 4724
75001 Madrid
USA"
phone,541-9682608
email,support.a+promo@gmail.com
url,http://mail.com:8080/home?q=x&utm=1#section-7
url,https://dev.mail.com:443/a/b/c?q=search&utm=1#section-8
phone,(+7) 147 485 3651
address,"80331 Rome, Sunset Way 340, India"
url,http://www.mail.com:80/products
url,http://www.xn--p1ai:3000
phone,352-5298581
address,"Unit 20, 6900 King Crescent, Cape Town, India 80331"
email,info.team@secure.startup.io
url,https://sub.example.org:8443q=test&utm=1#section-9
address,"Queen Terrace 7372
100-0001 Sydney
Spain"
address,"Unit 839, APO AE 78839"
email,user9550.a@company.co
address,"10001 São Paulo, Birch Rd 803, China"
email,first_last8725@mail.co.uk
email,jane5219@yahoo.com
address,"6295-Willow Ave, Paris 04524, Germany"
phone,+39 8664400151
email,sales+filter@mail.co.uk
address,"Church Rd 648
111 22 Stockholm
Sweden"
email,sales+filter@hotmail.com
email,user8619@company.co
address,"8487-Pine Terrace, Paris 101000, South Africa"
url,https://xn--p1ai/users/123?q=search&utm=1
address,"PO Box 7214, Sydney, FL, India - 80331"
email,jane9792@mail.co.uk
address,"Unit 15, 6115 Lake Road, Paris, USA 04524"
url,https://xn--p1ai:3000/users/123?q=x&utm=1
phone,+39 4259973452
email,support706@startup.io
phone,304-9238486
address,"4932, Elm Road, Behind Temple, London - 80331, Bavaria, Spain"
phone,+91 248-837-9714
address,"7541 Queen St, Tokyo"
address,"2000 Cape Town, High Crescent 6685, Italy"
url,https://blog.service.io:443/items/abc-123
address,"8041, Sunset Blvd, Opposite Mall, Sydney - 10001, NSW, Germany"
url,www.mysite.co:8443/download/file.zip
url,http://xn--p1ai:80/products?q=search&utm=1
url,https://example.com/items/abc-123?q=x&utm=1
address,"High Way 3668
400001 Sydney
Australia"
url,http://mail.com:3000/a/b/c
address,"Unit 834, APO AE 23070"
url,http://xn--p1ai/home?q=search&utm=1
address,"5725 High Street, Berlin, Bavaria 111 22, South Korea"
email,contact+work@institute.edu
phone,234 291-9751
phone,(+86) 294 240 0193
phone,+7 5654014006
email,first_last769@mail.co.uk
url,https://sub.example.org:3000/#section-3
email,first_last2380@service.org
url,https://www.portal.net:3000
phone,+86 (272) 820-3350 ext. 6499
phone,+39 (902) 821-6171 ext. 964
url,https://api.service.io:8443/products?q=test&utm=1
address,"555 Birch Court, Berlin, Gauteng, 10001, South Korea"
phone,(+1) 489 770 3120
email,jane.b@hotmail.com
email,admin3996@institute.edu
url,http://blog.portal.net:80
address,"Unit 23, 4116 Pine Way, São Paulo, India 2000"
email,team8469.a+promo@institute.edu
url,https://xn--p1ai:8443
url,http://portal.net:8443/search?q=x&utm=1
address,"5837-Willow Drive, Tokyo 75001, Sweden"
url,https://blog.service.io:8443/about
email,info@yahoo.com
email,jane279+work@yahoo.com
address,"6059, King Rd, Near Bus Stand, Rome - 10001, Tokyo, Australia"
url,https://mysite.co:80/users/123?q=x&utm=1
phone,(+46)-653-4458967
email,user578.a@service.org
phone,618 423-2473
phone,+7 675.510.9675
email,sales6243.b@service.org
phone,846-1194409
email,admin7992.team@company.co
address,"PO Box 6256, Tokyo, SP, France - 04524"
email,user3721.a@gmail.com
url,https://sub.example.org/download/file.zip?q=test&utm=1
address,"Unit 506, APO AE 75823"
phone,+1 244-431-1691
phone,985-1338232
address,"Apt 252, 5306-Cedar Lane, Moscow 100-0001, South Africa"
address,"8819 Pine Blvd, Mumbai"
phone,+49 4852057916
url,http://app.service.io:3000/home?q=test&utm=1
url,http://www.mail.com:8443/home
address,"6630 Queen Rd, Berlin, Bavaria, 75001, Germany"
phone,630-2374107
phone,(+33) 372 487 1720
email,admin7993@govdomain.gov
email,support860@mail.co.uk
email,first_last4411.a+work@institute.edu
email,sales827@company.co
url,https://portal.net:8080/a/b/c
phone,-5478482
email,support9533@govdomain.gov
address,"100000 Cape Town, Lake Way 2777, United Kingdom"
address,"Unit 45, 4291 Willow St, Stockholm, South Korea 80331"
email,firstname.lastname+filter@institute.edu
address,"Oak Blvd 4296
100-0001 Tokyo
Italy"
phone,+1 662-218-6828
address,"Unit 5, 733 Elm Road, Mumbai, United Kingdom 100-0001"
email,jane8751@mail.co.uk
email,john2574@startup.io
address,"7558, Oak Way, Opposite Mall, Madrid - 28001, Maharashtra, United Kingdom"
phone,+7 738-368-1393
phone,-4201380
address,"6052 High Rd, Sydney"
phone,+46 774.560.4305
url,http://portal.net:8443/items/abc-123
phone,-7118711
url,http://xn--p1ai:3000/about
email,jane9960@institute.edu
address,"River Crescent 7716
01000-000 Sydney
Spain"
address,"PO Box 9994, Seoul, FL, China - 01000-000"
address,"Apt 97, 4021-High Court, Rome 80331, China"
email,admin.team@mail.co.uk
phone,+39 844.250.7167
email,contact5615@company.co
url,http://service.io:8080/download/file.zip#section-5
address,"Unit 906, APO AE 65638"
url,http://sub.example.org:8080/download/file.zip
phone,+34 630.993.0436
email,support+promo@hotmail.com
address,"3811, Willow Avenue, Behind Temple, Beijing - 8001, SP, Australia"
phone,(+44) 874 685 4744
url,https://www.sub.example.org:443/items/abc-123#section-4
url,https://mysite.co:443/search
url,http://dev.portal.net:80/a/b/c
email,contact.team+promo@institute.edu
address,"6291 Pine Terrace, Cape Town, NY 400001, Brazil"
url,https://xn--p1ai/users/123
phone,+82 (594) 565-2917 ext. 6347
url,https://sub.example.org/products
address,"Unit 47, 9192 Willow Crescent, Moscow, France 8001"
phone,-8200063
address,"Willow Rd 1405
100000 Paris
China"
phone,(+81) 26 261 4483
url,api.sub.example.org:80/products
phone,243 638-7319
email,support@secure.startup.io
address,"PO Box 3687, São Paulo, Bavaria, Sweden - 111 22"
url,http://example.com:8080/home
url,https://mail.com:443/search#section-10
url,https://example.com:8080/about
address,"9263 River Drive, Beijing"
address,"PO Box 5147, London, CA, Sweden - 28001"
email,firstname.lastname6680+filter@secure.institute.edu
address,"6127-Lake Street, New York 2000, USA"
url,http://example.com/about
address,"101000 Paris, Lake Crescent 3811, Spain"
email,team5943@mail.co.uk
address,"Apt 551, 9012-Birch Drive, Mumbai 28001, France"
url,http://app.service.io:80/about
phone,+33 237.720.7878
email,sales3718@startup.io
email,team5516@yahoo.com
email,john8436@govdomain.gov
email,user1533@yahoo.com
phone,+1 (663) 530-8723 ext. 7355
email,contact6963@govdomain.gov
address,"Apt 55, 5153 Queen St, Beijing, SP, 01000-000, Germany"
phone,-7314451
email,support.b+promo@service.org
url,https://blog.portal.net:3000/items/abc-123
address,"3268 King Avenue, Stockholm"
email,team.a@startup.io
email,jane+promo@example.com
phone,+61 624.807.4835
email,admin3743+work@company.co
address,"5691 River Crescent, Rome, Île-de-France 101000, Sweden"
phone,(+55)-161-1244994
address,"5750, King Street, Near Bus Stand, Rome - SW1A 1AA, NY, South Africa"
phone,124 535-1880
url,https://service.io:8080/search
email,support@govdomain.gov
phone,+627 594 4885875
